,suggestions,ud,word
9899,"['vol', 'Vol', 'vola', 'vole', 'voli', 'volo', 'volt', 'vuol']",False,voul
9900,"['dita', 'dite', 'diti', 'dito', 'di', 'it', 'adita', 'adite']",False,dit
9901,"['rassegnato', 'riassegnato', 'assegnato', 'rassegato', 'rassegnata', 'rassegnate', 'rassegnati', 'rassegnalo']",False,rassagnato
9902,"['Premessero', 'Spremessero', 'Prendessero', 'Fremessero', 'Permeassero', 'Premessa', 'Premesse', 'Premiassero']",False,PREMESSAEro
9903,"['far', 'Bar', 'Car', 'Dar', 'Far', 'Mar', 'Par', 'Sar']",False,a.r
9904,"['Liverpool', 'Lovero', 'Liverpolitana', 'Liverpolitane', 'Liverpolitani', 'Liverpolitano', 'Oliviero', 'Oliviero']",False,Liverpol
9905,"['girovagato', 'girovaga', 'girovagata', 'girovagate', 'girovagati', 'girovagar', 'girovagante', 'girovaganti']",False,girovagatp
9906,"['Gastone', 'Lawson', 'Gasato', 'Gasatone', 'Gastro', 'Gatton', 'Gattonar', 'Gelato']",False,Glastonbury
9907,"['impegnammo', 'impegnano', 'impegniamo', 'impegnami', 'impegnando', 'impregnano', 'impregnammo', 'impregniamo']",False,impegnamo
9908,"['quotero', 'squartero', 'quattro', 'utero', 'quarteremo', 'quartier', 'quaterna', 'quaterne']",False,quaTerzo
9909,"['Barnaba', 'Barena', 'Bara', 'Barn', 'Barnabita', 'Barnabiti', 'Baronia', 'Boarina']",False,Barnaby
9910,"['Costa', 'Coste', 'Costi', 'Costo', 'Costò', 'Scost', 'Cos', 'Cos']",False,Cost
9911,"['Eccoci', 'Eccaci', 'Eccovi', 'Acconci', 'Accorci', 'Accosci', 'Occosci', 'Beccaci']",False,EcCoci
9912,"['studenti', 'studente', 'tudente', 'tudenti', 'estrudente', 'estrudenti', 'studentato', 'suadente']",False,student
9913,"['Lanzardo', 'Anacreonte', 'Lanario', 'Langarole', 'Lazzaro', 'Lazzarone', 'Lagnartela', 'Lagnartele']",False,Lanzarote
9914,"['Chiantala', 'Chiantale', 'Chiantali', 'Chiantalo', 'Cantala', 'Cantale', 'Cantali', 'Cantalo']",False,Chantal
9915,"['freschi', 'affreschino', 'freschista', 'rescinda', 'resechino', 'freccina', 'frenchia', 'meschina']",False,freschina
9916,"['Dorremo', 'Adornammo', 'Dorremmo', 'Adornano', 'Adorne', 'Adornero', 'Adorniamo', 'Borneo']",False,DoryNemo
9917,"['dome', 'donde', 'drone', 'Daone', 'don', 'Don']",False,done
9918,"['Traniar', 'Frangiar', 'Tranciar', 'Traniare', 'Ranica', 'Raniero', 'Urania', 'Branar']",False,Ryaniar
9919,"['Borneo', 'Eburneo', 'Borniamo', 'Borniamoti', 'Ubornammo', 'Abitueremo', 'Borine', 'Borniammo']",False,Bournemouth
9920,"['Masques', 'Marquise', 'Parquets', 'Maquis', 'Arqua', 'Manque', 'Masque', 'Morgues']",False,Marques
9921,"['tacer', 'teche', 'staccher', 'stancher', 'stomacher', 'steche', 'tacche', 'tacera']",False,teacher
9922,"['Maldini', 'Malfidi', 'Maliani', 'Maligni', 'Alidi', 'Alini', 'Maltinti', 'Molini']",False,Malindi
9923,"['Provvedero', 'Provveder', 'Provvederlo', 'Provvedera', 'Provvedere', 'Provvederono', 'Provvidero', 'Provvede']",False,Provvederò
9924,"['Buenos', 'buen', 'Buna', 'Bueno', 'Buona', 'Bendasi', 'Bengasi', 'Bengasi']",False,Buenas
9925,"['Base', 'Anse', 'Bose', 'Buse', 'Unse', 'Nube', 'Mbe', 'Nobel']",False,NBse
9926,"['propio', 'proprio', 'propino', 'perorino', 'proruppi', 'propri', 'ipopio', 'perori']",False,prorpio
9927,"['Tronchese', 'Trincee', 'Trinche', 'Richiese', 'Tranches', 'Trincherei', 'Tronchesi', 'Princesse']",False,Trinchese
9928,"['Insulsa', 'Zinzilulare', 'Impulsa', 'Insulse', 'Insulso', 'Inzolia', 'Incultura', 'Inulta']",False,Zinzulusa
9929,"['ingiuncanti', 'miniandoti', 'inimicanti', 'indicanti', 'minino', 'indicatori', 'inficianti', 'ingiuncantisi']",False,minincontri
9930,"['naia', 'nana', 'nata', 'Na', 'enapa', 'inala', 'nyala', 'onata']",False,naa
9931,"['baciatissimi', 'bicornissimi', 'acidissimi', 'baggianissimi', 'braciatissimi', 'baciatissimo', 'bicornissimo', 'bracciatissimi']",False,bacionissimi
9932,"['Mimi', 'Migmi', 'Mimai', 'Mimmi', 'Miomi', 'Mini', 'Mii', 'Mimo']",False,Mimì
9933,"['micro meeting', 'micrometri', 'micromiceti', 'micrometria', 'micrometrie', 'emicrome', 'macromiceti', 'microampere']",False,micromeeting
9934,"['caricarle', 'scaricare', 'cariarle', 'caricale', 'caricare', 'caricarla', 'caricarlo', 'coricarle']",False,scaricarle
9935,"['ammusi', 'ammusai', 'ammisi', 'ammuso', 'ammusino', 'ammusire', 'ammusita', 'ammusite']",False,dammusi
9936,"['vichinghi', 'iringhi', 'vichinghe', 'iringhino', 'iringi', 'intingi', 'iringhiamo', 'iringhiate']",False,vikinghi
9937,"['villanelli', 'ovulameli', 'vulcanologi', 'ublocameli', 'valicameli', 'ovulaceli', 'pulcianella', 'pulcianelle']",False,vulcanelli
9938,"['eternità', 'eternit', 'eternata', 'eteria', 'eterni', 'tornita', 'esternata', 'eterniamo']",False,eternita
9939,"['CANARINA', 'ANARIA', 'CANARIE', 'COMPARIRÀ', 'CAMARA', 'ANDRÀ', 'ANGARIA', 'CAGNARA']",False,CANARIA
9940,"['rombino', 'robbiano', 'trombino', 'Roisan', 'erbino', 'oblino', 'orbino', 'orbiscono']",False,robinson
9941,"['allarmatoseli', 'ballandoseli', 'mallandoseli', 'pallandoseli', 'tallandoseli', 'alleandoseli', 'ballatoseli', 'ellandoseli']",False,all'amboseli
9942,"['tesavo', 'tosavo', 'tavo', 'testavo', 'tostavo', 'stavo', 'salvo', 'atavo']",False,tsavo
9943,"['esclusioni', 'escursioni', 'escussioni', 'escissioni', 'esclusione', 'escursione', 'escussione', 'esecuzioni']",False,escusioni
9944,"['floue', 'filero', 'filobu', 'filogenia', 'filogenie', 'filone', 'filtro', 'floues']",False,filrouge
9945,"['scilu', 'sciup', 'sci', 'Sci', 'scii', 'sciupa', 'sciupi', 'sciupo']",False,sciù
9946,"['gufo rama', 'urogramma', 'grufolami', 'gufo', 'ubrama', 'uora', 'grufoliamo', 'ignoranza']",False,guforama
9947,"['Titti', 'twitti', 'tutti', 'tintoti', 'triotti', 'tritati', 'twittai', 'litti']",False,titti
9948,"['pialletta', 'cialletto', 'piallettai', 'piallettar', 'balletta', 'galletta', 'palletta', 'valletta']",False,zialuletta
9949,"['Pore', 'Porleci', 'Apore', 'Porca', 'Porci', 'Porco', 'Porge', 'Porle']",False,Porec
9950,"['Esalando', 'Esaltando', 'Salando', 'Zelanda', 'Zelinda', 'Calando', 'Ellando', 'Esalandoci']",False,Zealand
9951,"['membraniforme', 'membraniformi', 'mesmerismo', 'membrasi', 'mesmer', 'smembr', 'Nemesio', 'membra']",False,members-forums
9952,"['Fedeltà', 'Federa', 'Fendete', 'Vedetta', 'Edata', 'Edete', 'Fede', 'Fendente']",False,Fedetad
9953,"['fedeltà', 'federa', 'fendete', 'fede', 'vedetta', 'edata', 'edete', 'fendente']",False,fedetad
9954,"['affluenza', 'affluenze', 'affluendo', 'affluente', 'affluenti', 'afferenza', 'affluendoci', 'affluendola']",False,afffluenza
9955,"[""perch e'chi"", 'perché', 'trichechi', 'operchie', 'perch', 'perieci', 'perocche', 'operchiaci']",False,perche'chi
9956,"['tornerai', 'torneria', 'ornera', 'tonera', 'tornea', 'torner']",False,tornera
9957,"['abat', 'erbata', 'erbate', 'erbati', 'erbato', 'bati', 'bato', 'beat']",False,ebat
9958,"['Magica', 'Magici', 'Magico', 'Magi', 'Magiche', 'Magie', 'Mugic', 'Maggi']",False,Magic
9959,"[""Noa's"", 'Nola', ""Nora's"", ""Nota's"", ""Noda's"", ""Noia's"", ""Noma's"", ""Noma's""]",False,Noah's
9960,"['raggiungo', 'raggiunto', 'raggino', 'raggiano', 'aggiungo', 'aggiunto', 'aggino', 'raggiungono']",False,raggiuno
9961,"['Grembo', 'Gremio', 'Remo', 'Remota', 'Remote', 'Remoti', 'Remoto', 'Gromo']",False,Greymouth
9962,"['febbra', 'febbre', 'febbri', 'febbro', 'ebbe', 'ebbi', 'febbrai', 'febbrar']",False,febb
9963,"['Spiaggia come', 'Piaggiacene', 'Piaggiamone', 'Piaggiarcene', 'Piaggiatone', 'Spiaggia', 'Piaggiacele', 'Piaggiaci']",False,Spiaggiacome
9964,"['igiene', 'gene', 'iene', 'biogene', 'diogene', 'ingente', 'ingenue', 'miogene']",False,igene
9965,"['Partenza', 'Partenze', 'Parteina', 'Artena', 'Arenai', 'Patena', 'Arenatila', 'Arenatile']",False,PARTENZAIl
9966,"['Finché', 'Fiche', 'Affinché', 'Iniche', 'Fiches', 'Sinche', 'Tinche', 'Ufiche']",False,Finchè
9967,"['camminato', 'camminiate', 'cammini', 'camminino', 'amminuto', 'ammonito', 'amministro', 'comminuto']",False,camminito
9968,"['Etiopia', 'Altipiani', 'Altipiano', 'Etiopica', 'Tipiamo', 'Estirpiamo', 'Etiopi', 'Letizian']",False,Ethipian
9969,"['Morgongiori', 'Gregorio', 'Mornmoro', 'Morono', 'Morengo', 'Gioirono', 'Negarono', 'Ungerono']",False,Ngorongoro
9970,"['primi', 'aprimi', 'parimi', 'priami', 'primis', 'prismi', 'riempì', 'rimi']",False,primI
9971,"['neanche', 'manche', 'melaniche', 'metaniche', 'manches', 'maniche', 'banche', 'nuance']",False,neanchè
9972,"['passetti', 'assettino', 'assetatimi', 'basettini', 'passerini', 'assaettino', 'assetti', 'passatimi']",False,passettini
9973,"['pressatissimi', 'tesatissimi', 'tessutissimi', 'fresatissimi', 'pressantissimi', 'transatissimi', 'crossatissimi', 'grassatissimi']",False,stressatissimi
9974,"['il', 'Fil', 'Uil', 'fil', 'ila', 'ile', 'ili', 'ilo']",False,iL
9975,"['disk', 'di', 'disks', 'drink', 'dì', 'dai', 'dei', 'Adi']",False,dik
9976,"['cimmietta', 'scimmiotta', 'cimmiette', 'cimmiotta', 'scommetta', 'scimmiotto', 'scimmiottano', 'scimmiottare']",False,scimmietta
9977,"['fracellavamo', 'sfracellavano', 'fracellavano', 'sfracellava', 'fracellava', 'favellavamo', 'fracellammo', 'sfracella']",False,sfracellavamo
9978,"['icurissimi', 'oscurissimi', 'icurissimo', 'icurissima', 'icurissime', 'oscurissimo', 'incerissimi', 'oscurissima']",False,sicurissimi
9979,"['ABDUL', 'ABDUR', 'B', 'BCD', 'ABDERA', 'ABDICA', 'ABDICO', 'ABDUCA']",False,B.D
9980,"['Talmente', 'Talmone', 'Tarlamene', 'Tramendue', 'Alamene', 'Alimene', 'Almente', 'Amendue']",False,Talmende
9981,"['Maroni', 'Marronati', 'Marroneti', 'Marconi', 'Marotti', 'Arconti', 'Magroni', 'Marconi']",False,Maronti
9982,"['Sabbie', 'Sabine', 'Saie', 'Osabile', 'Scabbie', 'Stabile', 'Usabile', 'Sable']",False,Sabie
9983,"['Balde', 'Bye', 'Blende', 'Blande', 'Blinde', 'Blonde', 'Bolide', 'Blue']",False,Blyde
9984,"['Rughe', 'Frughera', 'Frughero', 'Righera', 'Righero', 'Ruhr', 'Brugherio', 'Brughiera']",False,Krugher
9985,"['Ohio', 'ho', 'io', 'hi', 'Chion', 'chifo', 'chilo']",False,hio
9986,"['Gongora', 'Ingorgarlo', 'Mormoro', 'Gorgarlo', 'Ingorgo', 'Gongolo', 'Ingorgar', 'Mornmoro']",False,Ngorngoro
9987,"['ane', 'Handke', 'tanker', 'yankee', 'acne', 'ance', 'aune', 'cane']",False,anke
9988,"['Viaggi oggi', 'Viaggio', 'Viaggiagli', 'Viaggino', 'Viraggio', 'Viaggiargli', 'Viaggi', 'Viaggiati']",False,Viaggioggi
9989,"['Restie', 'Retine', 'Rete', 'Reti', 'Aretine', 'Cretine', 'Reatine', 'Retrive']",False,Retief
9990,"['Lulle', 'Lunule', 'Lula', 'Luglienga', 'Luchi', 'Lugli', 'Luglienghe', 'Lugubre']",False,Hluhluwe
9991,"['moly', 'moog', 'moon', 'moto', 'modo', 'mo', 'molo', 'mono']",False,moyo
9992,"['ingiu', 'ingaggi', 'ingegni', 'ingiuri', 'cingi', 'figgi', 'fingi', 'mingi']",False,inggiù
9993,"['hapax', 'apa', 'alpa', 'apax', 'apra', 'arpa', 'aspa', 'Chiapas']",False,hapa
9994,"['Sifilitici', 'Esibitili', 'Esibizionistici', 'Esigibili', 'Esiliaticisi', 'Esiliatimici', 'Esiliatimisi', 'Esiliatitici']",False,SiiiiiiiiiiiiiiiiiiiiiiiiiiiiCi
9995,"['Sela', 'Sgela', 'Chela', 'Sella', 'Selva', 'Schola', 'Shetland', 'Spela']",False,Shela
9996,"['Risecchine', 'Arricchine', 'Orecchine', 'Parecchie', 'Arricchimela', 'Arricchimele', 'Arricchimeli', 'Arricchimelo']",False,Ariecchime
9997,"['europa park', 'europa', 'Europa', 'europea', 'neuropatia', 'troppiar', 'europeo', 'deturpata']",False,europapark
9998,"['lucerna', 'lucana', 'lucean', 'lucina', 'licenza', 'lucania', 'lucerne', 'luce']",False,lucena
9999,"['riudir', 'riunir', 'triquetri', 'ricucir', 'riudira', 'riudire', 'erque', 'ribeiro']",False,riquewihr
10000,"['autodenigro', 'adustioni', 'autogoverni', 'autoctoni', 'autogovernai', 'autodenigralo', 'autodenigrano', 'autodenigrato']",False,haut-koenigsbourg
10001,"['ollecitaste', 'olleticaste', 'ollecitate', 'collocaste', 'ollecitassero', 'olleticate', 'rileccaste', 'solleticaste']",False,rollercoaster
10002,"['opraespostoti', 'panpepati', 'opraesposti', 'planatoti', 'pampepati', 'panbiscotti', 'lanciotti', 'panciotti']",False,planespotting
10003,"['dreno', 'freno', 'regno', 'remo', 'rendo', 'renio']",False,reno
10004,"['alinalo', 'limalo', 'inalo', 'lunalo', 'alienalo', 'alinarlo', 'linalolo', 'lincialo']",False,linkalo
10005,"['ingrazio', 'ringrazio', 'ingrazino', 'ingrazi', 'ingrazia', 'ringrazino', 'ringrazi', 'ingraziai']",False,irngrazio
10006,"['romantico', 'romanticumi', 'romanico', 'romantica', 'romantici', 'aromatico', 'cromatico', 'gromatico']",False,romanticoni
10007,"['Bangali', 'Shanghai', 'vangai', 'Bagnai', 'Tangai', 'Banari', 'Fangai', 'Fangai']",False,Bhangazi
10008,"['mida', 'mide', 'midi', 'mi', 'id', 'amide', 'amidi', 'amido']",False,mid
10009,"['mmm', 'mm', 'hmm', 'mamma', 'mamme', 'mammi', 'mammo', 'mcm']",False,mmmhhh
10010,"[""dell'Europa park"", 'allergopatia', 'elleria', 'selleria', 'sellero', 'telleria', 'delle', 'spellero']",False,dell'Europapark
10011,"['nitrendo', 'intendo', 'entendo', 'nutrendo', 'intuendo', 'nitrando', 'notando', 'fittendo']",False,nitendo
10012,"['cusai', 'cusami', 'acusma', 'acusmi', 'causai', 'cusaci', 'cusali', 'cusasi']",False,cusmai
10013,"['Gottardo', 'gott ardo', 'gottarlo', 'gottando', 'gottar', 'gottarono', 'Grontardo', 'gottato']",False,gottardo
10014,"['deliziosi', 'delizioso', 'delizi osio', 'deliziasi', 'deliziosa', 'deliziose', 'deliziassimo', 'deliziarsi']",False,deliziosio
10015,"['Nicola', 'Nicol', 'Nicola', 'Niccolò', 'Nicoletta', 'Enicolo', 'Iole', 'Niccolo']",False,Nicole
10016,"['biglietto', 'biglietti', 'bigliettone', 'bigliettoni', 'bigliettai', 'rigoletto', 'billetta', 'billette']",False,bigletto
10017,"['perfetta', 'perfette', 'perfetti', 'perfetto', 'Pereto', 'pere', 'aperete', 'perdete']",False,perfect
10018,"['scegliero', 'sceglier', 'sceglierlo', 'scegliera', 'scegliere', 'scagliero', 'svegliero', 'ceglierlo']",False,sceglierò
10019,"['avvilii', 'avvii', 'ervaticisi', 'ervatimici', 'ervatimisi', 'ervatitici', 'ervatitisi', 'ervativici']",False,evvaiii
10020,"['vicariativici', 'vivacizzativici', 'alivativici', 'vanificativici', 'variativici', 'vicariativi', 'vicariativisi', 'vivacizzativi']",False,vaivaivaivivai
10021,"['ah', 'Bah', 'Vah', 'Vahdah', 'aoh', 'bach', 'bah', 'mach']",False,ahhhhhhhhhhH
10022,"['Diesel', 'Difese', 'Dipese', 'Dies', 'Diverse', 'Dicesse', 'Diceste', 'Dilesse']",False,Diese
10023,"['duelli', 'dell', 'elli', 'Dell', 'dilli', 'dolili', 'nellili', 'selli']",False,dell'ill
10024,"['mezzodi', 'mezzo', 'Mezzoldo', 'mezzadri', 'mezzai', 'mezzadria', 'mezzadrie', 'smezzo']",False,mezzodì
10025,"['pentiate', 'pentiste', 'pentrite', 'pestiate']",False,petite
10026,"['stormire', 'stromi', 'stormirei', 'estromise', 'stormir', 'strombare', 'strombi', 'tormire']",False,strormire
10027,"['Rosamunda', 'Osmunda', 'Osamene', 'Crossamene', 'Crostamene', 'Grossamene', 'Irosamente', 'Rasamene']",False,Rosamunde
10028,"['Mammina', 'Mamma', 'Mammi', 'Mammiamo', 'Mammiate', 'Mammai', 'Mammar', 'Mummia']",False,Mammia
10029,"['penane', 'panzane', 'ponzane', 'pensane', 'pegnane', 'penarne', 'peziane', 'pezzane']",False,penzance
10030,"['addento', 'adianto', 'badminton', 'pudding', 'addogato', 'padiglione', 'padiglioni', 'pedinatone']",False,paddington
10031,"['Aggiando', 'Viaggiando', 'Aggirando', 'Viaggiano', 'Aggiano', 'Raggiando', 'Saggiando', 'Taggiando']",False,Vaggiando
10032,"['depressa', 'depresse', 'depressi', 'depresso', 'espressa', 'espresse', 'espressi', 'espresso']",False,express
10033,"['Entro', 'Estro', 'Etaro', 'Etero', 'Chetarlo', 'Cheto', 'Entrò', 'Netro']",False,Hetrow
10034,"['accompagnava', 'accompagnavo', 'accompagnavamo', 'accompagnavano', 'accompagnavate', 'accompagnavi', 'accompagna', 'accompagnala']",False,accomapagnava
10035,"['sagu', 'saul', 'segu', 'Seoul', 'Selargiu', 'egual', 'seguila', 'seguisca']",False,seagulls
10036,"['Tramont', 'Tremoti', 'Tremoto', 'Tramonta', 'Tramonti', 'Tramonto', 'Tremante', 'Tremanti']",False,Tremont
10037,"['Coralli', 'Corallo', 'Orwell', 'Corallai', 'Corali', 'Corallaia', 'Corallaie', 'Corallaio']",False,Corwall
10038,"['Cornali', 'Cornale', 'Cornalo', 'Cornello', 'Corna', 'Cornagli', 'Cornala', 'Cornale']",False,Cornwall
10039,"['black', 'blake', 'hacker', 'hackerare', 'bilanciere', 'block', 'locke', 'hackererei']",False,blackberry
10040,"['Crostala', 'Crostale', 'Crostali', 'Crostalo', 'Cresta', 'Cristalli', 'Cristallo', 'Crosta']",False,Crystal
10041,"['Telma', 'Melma', 'Velma', 'Alma', 'Limasi', 'È', 'Lomaso', 'Belasi']",False,Elmas
10042,"['Rasta', 'Roast', 'Ras', 'Rat', 'Rest', 'Erasto', 'Grasta', 'Rasata']",False,Rast
10043,"['ANNITICI', 'ANNICHILII', 'ANNIDI', 'ANNITI', 'ANNUII', 'ANNICHILITI', 'ANNICHILIVI', 'ANNUITILI']",False,ANNIIIII
10044,"['ansiosissimi', 'assassinii', 'assassiniamo', 'asfissiai', 'asfissiatici', 'asfissiatila', 'asfissiatili', 'asfissiatisi']",False,ansisssiiiima
10045,"['Piluccher', 'Pitcher', 'Piche', 'Pitchers', 'Polche', 'Pulche', 'Picchier', 'Placcher']",False,Pilcher
10046,"['Meuble', 'Rumble', 'Meubles', 'Nubile', 'Mimabile', 'Ubile', 'Immobile', 'Ommabile']",False,Mumble
10047,"['Sniff', 'Sniffa', 'Sniffi', 'Sniffo', 'Naif', 'Nife', 'Niff', 'Sani']",False,Snif
10048,"['Zebrino', 'Erborino', 'Erborinata', 'Erborinate', 'Erborinati', 'Erborinato', 'Pebrina', 'Zebri']",False,Zeborina
10049,"['presto', 'pestoso', 'presolo', 'prestarono', 'prestatolo', 'prestiamolo', 'prestalo', 'prestano']",False,prestoooo
10050,"['Queen', 'Que', 'Equele', 'Que', 'Quiete', 'Quadernasi', 'Buenos', 'Buenos']",False,Queens
10051,"['ATTI', 'ATTO', 'OTTO', 'ATTA', 'ATTE', 'ETTA', 'ETTE', 'ETTI']",False,T.T
10052,"['Ciao', 'Cialo', 'Ciamo', 'Ciano', 'Ciato', 'Ciavo', 'Cao', 'Cia']",False,CIao
10053,"['splenduto', 'splendiate', 'splendido', 'spedito', 'splendi', 'splenio', 'plenditi', 'plenduto']",False,splendito
10054,"['Abba', 'Arba', 'Abba', 'Abea', 'Abra', 'Alba', 'Amba', 'Saba']",False,Abay
10055,"['Istanbul Dopo', 'Istanbul', 'Istambul', 'Stabulo', 'Istambulino', 'Stabulano', 'Stabularono', 'Stabulato']",False,IstanbulDopo
10056,"['Domatacela', 'Domatacele', 'Domataceli', 'Domatacelo', 'Domatacene', 'Adombracela', 'Adombracele', 'Adombraceli']",False,Dolmabahce
10057,"['Tunnel', 'Ue', 'Tunnels', 'Ube', 'Uni', 'Tuner', 'Une', 'Uil']",False,Tünel
10058,"['Olfa', 'Olfe', 'Olfi', 'Olfo', 'Colf', 'Golf', 'Of', 'Olfai']",False,Wolf
10059,"['becchero', 'becchera', 'bucchero', 'becche', 'beccherai', 'beccherei', 'beccheria', 'beccherie']",False,beccherò
10060,"['Istanbul', 'Stabilì', 'Istambul', 'Stabuli', 'Istambulina', 'Istambuline', 'Istambulini', 'Istambulino']",False,IstanbulIl
10061,"['Ramazzane', 'Ramazzano', 'Ramazza', 'Ramadan', 'Ramazzando', 'Ramazzante', 'Ramazzanti', 'Ramazzarne']",False,Ramazan
10062,"['ragazzi', 'razzi', 'bragozzi', 'aguzzi', 'prazzi', 'razzia', 'razzie', 'razzio']",False,ragzzi
10063,"['scusatemi', 'osculatemi', 'oscuratemi', 'cubatemi', 'curatemi', 'cusatemi', 'scateni', 'asciatemi']",False,scuatemi
10064,"['Agosti', 'Agosto', 'Agostani', 'Agosta', 'Agoste', 'Agisti', 'Algoso', 'Apostola']",False,AgostoIl
10065,"['viaggio', 'viaggino', 'viraggio', 'viaggi', 'viaggia', 'ilaggio', 'uvaggio', 'viraggi']",False,viaggioPur
10066,"['Amplia', 'Impela', 'Impeli', 'Opalina', 'Ampelio', 'Impeliamo', 'Impeliate', 'Motoelica']",False,Mopelia
10067,"['Amhara', 'Bahama', 'Bahasa', 'Tamara', 'Agha', 'Ahia', 'Sahara', 'Tanala']",False,Tahaa
10068,"['Sulle', 'Esule', 'Suole', 'Sue', 'Sul', 'Ule', 'Sue', 'Sul']",False,Sule
10069,"['motu', 'moti', 'mont', 'mota', 'mote', 'moto', 'molti', 'monti']",False,motù
10070,"['Manque', 'Monsiu', 'Inique', 'Monia', 'Monile', 'Oblique', 'Antique', 'Coniuge']",False,Monique
10071,"['crosticine', 'costi cine', 'crosticina', 'costrizione', 'ostici', 'cistici', 'considine', 'conticino']",False,costicine
10072,"['Chinatela', 'Chinata', 'Chinate', 'Chienatela', 'Chinartela', 'Ghignatela', 'Ghindatela', 'Binatela']",False,Hinatea
10073,"['Apiti', 'Mauritiu', 'Acuiti', 'Apiati', 'Appiti', 'Apriti', 'Auditi', 'Augiti']",False,Maupiti
10074,"['penera', 'penserà', 'pendera', 'pener', 'penerai', 'penetra', 'penero', 'prenderà']",False,penerà
10075,"['raffi coso', 'traffico', 'affico', 'raffio', 'trafficasi', 'raffica', 'graffisco', 'graffiscono']",False,rafficoso
10076,"['Caveau', 'Cave', 'Cavea', 'Cavee', 'Calve', 'Cavie', 'Clave', 'Cavour']",False,Caveu
10077,"['magliati', 'mangiati', 'agiati', 'magiari', 'maglianti', 'magliarti', 'magliasti', 'mangianti']",False,magiati
10078,"['timo nare', 'limonare', 'timolare', 'timonerie', 'rimondare', 'rimontare', 'tamponare', 'trionfare']",False,timonare
10079,"['Giulive', 'Ulive', 'Pullover', 'Rulliera', 'Rulliere', 'Gualtiero', 'Giulie', 'Grulli']",False,Gulliver
10080,"['presto', 'preistoriologo', 'prestarono', 'prestatolo', 'pestoso', 'presolo', 'prestiamolo', 'prestalo']",False,prestooooo
10081,"['Page', 'Pargesi', 'Paese', 'Paesi', 'Agnes', 'Paghe', 'Parge', 'Piage']",False,Pages
10082,"['senz azione', 'sensazione', 'ensazione', 'sensazioni', 'ostentazione', 'erniazione', 'istanziazione', 'sonazione']",False,senzazione
10083,"['Arabia', 'arabica', 'araba', 'arabi', 'arrabbiane', 'arrabbiano', 'arabanda', 'arabande']",False,arabian
10084,"[""Erodesi's"", ""Erodersi's"", ""Erodesse's"", ""Erodessi's"", ""Erodeste's"", ""Erodesti's"", ""Chermo's"", ""Cherno's""]",False,Herod's
10085,"['Betlemme', 'Betlemite', 'Betegliene', 'Etilene', 'Beatagliene', 'Beategliene', 'Beatigliene', 'Beatogliene']",False,Bethlemme
10086,"['collinetta', 'collinata', 'collimata', 'colline', 'collinerai', 'collinate', 'collinato', 'collinataci']",False,collineta
10087,"['Torino', 'Turing', 'Turbin', 'Turino', 'Taurina', 'Taurine', 'Taurini', 'Taurino']",False,Tourign
10088,"['botteghino', 'botteghini', 'bottegaia', 'botteghe', 'bottegai', 'botteghetta', 'bottiglia', 'bottegari']",False,botteghina
10089,"['faceto', 'facente', 'facenti', 'accento', 'facendo', 'Faeto', 'aceto', 'acanto']",False,facento
10090,"['KM', 'TAM', 'TMC', 'TOM', 'KIT', 'KMQ', 'TAM', 'TEMA']",False,KTM
10091,"['Gemina', 'Gemono', 'Genoma', 'Genoa', 'Agemina', 'Gambona', 'Geminai', 'Geminar']",False,Gemona
10092,"['Tritone', 'Tritoni', 'Trito', 'Triatone', 'Ritorn', 'Triato', 'Trionf', 'Trioni']",False,Triton
10093,"['Iosa', 'Kilo', 'Kino', 'Kris', 'Io', 'Bios', 'Icosi', 'Irosa']",False,Kios
10094,"['Vulcaniani', 'Volatamisi', 'Volazzandosi', 'Quamandosi', 'Violinandosi', 'Volazzantisi', 'Guamani', 'Violatamisi']",False,Voulamandis
10095,"['Selci', 'Selcia', 'Selcio', 'Elci', 'Ecciu', 'Elibu', 'Selciai', 'Siliu']",False,Selciuk
10096,"['Afona', 'Afone', 'Afoni', 'Afono', 'Rayon', 'Fon', 'Dayton', 'Afonia']",False,Afyon
10097,"['Ili', 'Rilucine', 'Tilacino', 'Ili', 'Alcina', 'Alcino', 'Iliana', 'Elcino']",False,Ilcin
10098,"['Igina', 'Igino', 'Login', 'Ili', 'Iliana', 'Algina', 'Figino', 'Figino']",False,Ilgin
10099,"['Eseguir', 'Bueschi', 'Bestemmiar', 'Eseguira', 'Eseguire', 'Eseguiro', 'Esercir', 'Esperir']",False,Bejsehir
10100,"['Eseguir', 'Bueschi', 'Bestemmiar', 'Eseguira', 'Eseguire', 'Eseguiro', 'Esercir', 'Esperir']",False,Beysehir
10101,"['Natalia', 'Antalgica', 'Tantalica', 'Amalia', 'Antrali', 'Cantala', 'Cantali', 'Entalpia']",False,Antalia
10102,"['Franzoni', 'Pranz', 'Fra', 'Frenza', 'Raz', 'Fra', 'Fan', 'Frana']",False,Franz
10103,"['Eludenti', 'Tolueni', 'Colludenti', 'Oldenico', 'Eludei', 'Oldani', 'Oldoni', 'Laudemi']",False,Oludeniz
10104,"['Symposia', 'Symposium', 'Assopo', 'Issopo', 'Symposiums', 'Assiepo', 'Sospirosa', 'Sospirose']",False,Sysyphos
10105,"['Grumelli', 'Tumulali', 'Cumulali', 'Gemellaci', 'Tumulaci', 'Cumulaci', 'Tumultaci', 'Tumularci']",False,Gumullciuk
